Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Winter_Area,Winter_Production,Winter_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
wheat,Assam,Karbi Anglong,2006,938.8151,1195.0481,1.2729,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2006,391.1849,497.9519,1.2729,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2007,881.6391,1224.6949,1.3891,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2007,367.3609,510.3051,1.3891,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2008,864.6981,1174.5777,1.3584,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2008,360.3019,489.4223,1.3584,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2009,880.2274,1369.3994,1.5557,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2009,366.7726,570.6006,1.5557,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2010,849.8747,1067.2845,1.2558,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2010,354.1253,444.7155,1.2558,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2011,870.3451,1278.3414,1.4688,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2011,362.6549,532.6586,1.4688,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2012,827.2867,1068.6963,1.2918,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2012,344.7133,445.3037,1.2918,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2013,825.8749,1067.2845,1.2923,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2013,344.1251,444.7155,1.2923,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2014,831.5219,1012.2262,1.2173,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2014,346.4781,421.7738,1.2173,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2015,815.9927,959.9914,1.1765,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2015,340.0073,400.0086,1.1765,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2016,817.4044,1267.0474,1.5501,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2016,340.5956,527.9526,1.5501,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2017,827.2867,1146.3426,1.3857,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2017,344.7133,477.6574,1.3857,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2018,832.2278,1033.4025,1.2417,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2018,346.7722,430.5975,1.2417,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2020,586.583,808.9339,1.3791,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2020,244.417,337.0661,1.3791,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2021,509.6425,732.6993,1.4377,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2021,212.3575,305.3007,1.4377,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2022,595.7593,1039.7553,1.7453,,,,,,,,,,,,
wheat,Assam,Karbi Anglong,2022,248.2407,433.2447,1.7453,,,,,,,,,,,,
wheat,Assam,Karimganj,2001,44.0,52.0,1.1818,,,,,,,,,,,,
wheat,Assam,Karimganj,2004,13.0,14.0,1.0769,,,,,,,,,,,,
wheat,Assam,Karimganj,2006,60.0,68.0,1.1333,,,,,,,,,,,,
wheat,Assam,Karimganj,2007,38.0,48.0,1.2632,,,,,,,,,,,,
wheat,Assam,Karimganj,2008,6.0,7.0,1.1667,,,,,,,,,,,,
wheat,Assam,Karimganj,2009,5.0,5.0,1.0,,,,,,,,,,,,
wheat,Assam,Karimganj,2010,5.0,6.0,1.2,,,,,,,,,,,,
wheat,Assam,Karimganj,2011,6.0,7.0,1.1667,,,,,,,,,,,,
wheat,Assam,Karimganj,2012,6.0,8.0,1.3333,,,,,,,,,,,,
wheat,Assam,Karimganj,2013,6.0,8.0,1.3333,,,,,,,,,,,,
wheat,Assam,Karimganj,2014,6.0,7.0,1.1667,,,,,,,,,,,,
wheat,Assam,Karimganj,2015,6.0,7.0,1.1667,,,,,,,,,,,,
wheat,Assam,Karimganj,2016,6.0,8.0,1.3333,,,,,,,,,,,,
wheat,Assam,Karimganj,2017,5.0,7.0,1.4,,,,,,,,,,,,
wheat,Assam,Karimganj,2018,5.0,7.0,1.4,,,,,,,,,,,,
wheat,Assam,Karimganj,2020,3.0,4.0,1.3333,,,,,,,,,,,,
wheat,Assam,Karimganj,2021,3.0,4.0,1.3333,,,,,,,,,,,,
wheat,Assam,Karimganj,2022,3.0,4.0,1.3333,,,,,,,,,,,,
wheat,Assam,Kokrajhar,1997,5338.8076,7421.2353,1.3901,,,,,,,,,,,,
wheat,Assam,Kokrajhar,1998,5212.5278,4973.5645,0.9542,,,,,,,,,,,,
wheat,Assam,Kokrajhar,1999,4345.9664,5851.9538,1.3465,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2000,4322.4576,5455.3666,1.2621,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2001,4487.6336,5201.2347,1.159,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2002,4199.518,5108.9064,1.2165,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2003,4068.5327,5393.1007,1.3256,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2004,3617.9612,3594.1788,0.9934,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2005,3792.1068,3964.5637,1.0455,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2006,3804.9396,4816.8735,1.266,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2007,3662.0778,4826.9441,1.3181,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2008,3413.0427,4242.2456,1.243,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2009,3761.3141,4364.1874,1.1603,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2010,3743.6508,5451.3852,1.4562,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2011,2806.6319,4387.8405,1.5634,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2012,1820.9442,4060.4005,2.2298,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2013,1274.4347,2204.7423,1.73,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2014,1320.6852,2595.5777,1.9653,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2015,1209.7628,1834.9689,1.5168,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2016,1248.8371,1873.6394,1.5003,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2017,1273.5299,1990.1406,1.5627,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2018,1137.5346,1634.8581,1.4372,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2019,747.8544,962.9851,1.2877,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2020,400.2078,617.5746,1.5431,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2021,307.443,452.2044,1.4709,,,,,,,,,,,,
wheat,Assam,Kokrajhar,2022,190.9071,343.5358,1.7995,,,,,,,,,,,,
wheat,Assam,Lakhimpur,1997,880.0,751.0,0.8534,,,,,,,,,,,,
wheat,Assam,Lakhimpur,1998,1000.0,507.0,0.507,,,,,,,,,,,,
wheat,Assam,Lakhimpur,1999,925.0,951.0,1.0281,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2000,935.0,568.0,0.6075,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2001,844.0,439.0,0.5201,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2002,743.0,559.0,0.7524,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2003,1040.0,748.0,0.7192,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2004,810.0,550.0,0.679,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2005,211.0,188.0,0.891,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2006,440.0,320.0,0.7273,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2007,926.0,639.0,0.6901,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2008,456.0,346.0,0.7588,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2009,422.0,118.0,0.2796,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2010,83.0,45.0,0.5422,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2011,79.0,83.0,1.0506,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2012,12.0,16.0,1.3333,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2013,13.0,12.0,0.9231,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2014,15.0,18.0,1.2,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2015,9.0,11.0,1.2222,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2016,15.0,20.0,1.3333,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2017,4.0,5.0,1.25,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2018,8.0,11.0,1.375,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2019,9.0,12.0,1.3333,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2020,7.0,10.0,1.4286,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2021,50.0,62.0,1.24,,,,,,,,,,,,
wheat,Assam,Lakhimpur,2022,200.0,261.0,1.305,,,,,,,,,,,,
wheat,Assam,Nagaon,1997,2113.947,2076.1718,0.9821,,,,,,,,,,,,
wheat,Assam,Nagaon,1997,3650.053,3584.8282,0.9821,,,,,,,,,,,,
wheat,Assam,Nagaon,1998,2269.8158,1734.7275,0.7643,,,,,,,,,,,,
wheat,Assam,Nagaon,1998,3919.1842,2995.2725,0.7643,,,,,,,,,,,,
wheat,Assam,Nagaon,1999,2273.4833,2564.6828,1.1281,,,,,,,,,,,,
wheat,Assam,Nagaon,1999,3925.5168,4428.3172,1.1281,,,,,,,,,,,,
wheat,Assam,Nagaon,2000,1959.5452,1674.9473,0.8548,,,,,,,,,,,,
wheat,Assam,Nagaon,2000,3383.4548,2892.0528,0.8548,,,,,,,,,,,,
wheat,Assam,Nagaon,2001,2090.1083,2183.9962,1.0449,,,,,,,,,,,,
wheat,Assam,Nagaon,2001,3608.8918,3771.0038,1.0449,,,,,,,,,,,,
wheat,Assam,Nagaon,2002,2030.328,1877.76,0.9249,,,,,,,,,,,,
wheat,Assam,Nagaon,2002,3505.672,3242.24,0.9249,,,,,,,,,,,,
wheat,Assam,Nagaon,2003,2102.211,1680.4485,0.7994,,,,,,,,,,,,
wheat,Assam,Nagaon,2003,3629.789,2901.5515,0.7994,,,,,,,,,,,,
wheat,Assam,Nagaon,2004,2112.48,1797.075,0.8507,,,,,,,,,,,,
wheat,Assam,Nagaon,2004,3647.52,3102.925,0.8507,,,,,,,,,,,,
wheat,Assam,Nagaon,2005,1330.2022,1444.995,1.0863,,,,,,,,,,,,
wheat,Assam,Nagaon,2005,2296.7977,2495.005,1.0863,,,,,,,,,,,,
wheat,Assam,Nagaon,2006,1542.1838,1641.573,1.0644,,,,,,,,,,,,
wheat,Assam,Nagaon,2006,2662.8162,2834.427,1.0644,,,,,,,,,,,,
wheat,Assam,Nagaon,2007,1136.925,1051.839,0.9252,,,,,,,,,,,,
wheat,Assam,Nagaon,2007,1963.075,1816.161,0.9252,,,,,,,,,,,,
wheat,Assam,Nagaon,2008,1307.4638,1206.9742,0.9231,,,,,,,,,,,,
wheat,Assam,Nagaon,2008,2257.5362,2084.0257,0.9231,,,,,,,,,,,,
wheat,Assam,Nagaon,2009,1340.4712,1331.6693,0.9934,,,,,,,,,,,,
wheat,Assam,Nagaon,2009,2314.5288,2299.3308,0.9934,,,,,,,,,,,,
wheat,Assam,Nagaon,2010,1183.1355,1222.3778,1.0332,,,,,,,,,,,,
wheat,Assam,Nagaon,2010,2042.8645,2110.6222,1.0332,,,,,,,,,,,,
wheat,Assam,Nagaon,2011,1163.331,1186.0695,1.0195,,,,,,,,,,,,
wheat,Assam,Nagaon,2011,2008.669,2047.9305,1.0195,,,,,,,,,,,,
wheat,Assam,Nagaon,2012,1041.57,1160.397,1.1141,,,,,,,,,,,,
wheat,Assam,Nagaon,2012,1798.43,2003.603,1.1141,,,,,,,,,,,,
wheat,Assam,Nagaon,2013,1014.0638,1136.925,1.1212,,,,,,,,,,,,
wheat,Assam,Nagaon,2013,1750.9362,1963.075,1.1212,,,,,,,,,,,,
wheat,Assam,Nagaon,2014,750.7372,756.6053,1.0078,,,,,,,,,,,,
wheat,Assam,Nagaon,2014,1296.2627,1306.3948,1.0078,,,,,,,,,,,,
wheat,Assam,Nagaon,2015,472.7408,417.3615,0.8829,,,,,,,,,,,,
wheat,Assam,Nagaon,2015,816.2592,720.6385,0.8829,,,,,,,,,,,,
wheat,Assam,Nagaon,2016,369.3172,357.948,0.9692,,,,,,,,,,,,
wheat,Assam,Nagaon,2016,637.6827,618.052,0.9692,,,,,,,,,,,,
wheat,Assam,Nagaon,2017,531.054,553.4258,1.0421,,,,,,,,,,,,
wheat,Assam,Nagaon,2017,916.946,955.5742,1.0421,,,,,,,,,,,,
wheat,Assam,Nagaon,2018,458.0708,469.8068,1.0256,,,,,,,,,,,,
wheat,Assam,Nagaon,2018,790.9292,811.1932,1.0256,,,,,,,,,,,,
wheat,Assam,Nagaon,2019,345.4785,449.6355,1.3015,,,,,,,,,,,,
wheat,Assam,Nagaon,2019,596.5215,776.3645,1.3015,,,,,,,,,,,,
wheat,Assam,Nagaon,2020,137.1645,154.7685,1.1283,,,,,,,,,,,,
wheat,Assam,Nagaon,2020,236.8355,267.2315,1.1283,,,,,,,,,,,,
wheat,Assam,Nagaon,2021,140.4652,141.9322,1.0104,,,,,,,,,,,,
wheat,Assam,Nagaon,2021,242.5348,245.0678,1.0104,,,,,,,,,,,,
wheat,Assam,Nagaon,2022,207.9473,263.3265,1.2663,,,,,,,,,,,,
wheat,Assam,Nagaon,2022,359.0528,454.6735,1.2663,,,,,,,,,,,,
wheat,Assam,Nalbari,1997,4000.0,6392.0,1.598,,,,,,,,,,,,
wheat,Assam,Nalbari,1998,4000.0,4776.0,1.194,,,,,,,,,,,,
wheat,Assam,Nalbari,1999,4125.0,5676.0,1.376,,,,,,,,,,,,
wheat,Assam,Nalbari,2000,3950.0,4598.0,1.1641,,,,,,,,,,,,
wheat,Assam,Nalbari,2001,3975.0,4571.0,1.1499,,,,,,,,,,,,
wheat,Assam,Nalbari,2002,3940.0,5146.0,1.3061,,,,,,,,,,,,
wheat,Assam,Nalbari,2003,4100.0,5490.0,1.339,,,,,,,,,,,,
wheat,Assam,Nalbari,2004,4080.0,5773.0,1.415,,,,,,,,,,,,
wheat,Assam,Nalbari,2005,556.0,950.0,1.7086,,,,,,,,,,,,
wheat,Assam,Nalbari,2006,950.0,986.0,1.0379,,,,,,,,,,,,
wheat,Assam,Nalbari,2007,860.0,1060.0,1.2326,,,,,,,,,,,,
wheat,Assam,Nalbari,2008,660.0,622.0,0.9424,,,,,,,,,,,,
wheat,Assam,Nalbari,2009,502.0,547.0,1.0896,,,,,,,,,,,,
wheat,Assam,Nalbari,2010,575.0,705.0,1.2261,,,,,,,,,,,,
wheat,Assam,Nalbari,2011,570.0,533.0,0.9351,,,,,,,,,,,,
wheat,Assam,Nalbari,2012,574.0,450.0,0.784,,,,,,,,,,,,
wheat,Assam,Nalbari,2013,700.0,640.0,0.9143,,,,,,,,,,,,
wheat,Assam,Nalbari,2014,390.0,467.0,1.1974,,,,,,,,,,,,
wheat,Assam,Nalbari,2015,300.0,297.0,0.99,,,,,,,,,,,,
wheat,Assam,Nalbari,2016,146.0,147.0,1.0068,,,,,,,,,,,,
wheat,Assam,Nalbari,2017,146.0,117.0,0.8014,,,,,,,,,,,,
wheat,Assam,Nalbari,2018,197.0,211.0,1.0711,,,,,,,,,,,,
wheat,Assam,Nalbari,2019,137.0,174.0,1.2701,,,,,,,,,,,,
wheat,Assam,Nalbari,2020,37.0,42.0,1.1351,,,,,,,,,,,,
wheat,Assam,Nalbari,2021,238.0,327.0,1.3739,,,,,,,,,,,,
wheat,Assam,Nalbari,2022,63.0,78.0,1.2381,,,,,,,,,,,,
wheat,Assam,Sivasagar,1997,102.413,133.0145,1.2988,,,,,,,,,,,,
wheat,Assam,Sivasagar,1997,148.587,192.9855,1.2988,,,,,,,,,,,,
wheat,Assam,Sivasagar,1998,199.1138,201.1539,1.0102,,,,,,,,,,,,
wheat,Assam,Sivasagar,1998,288.8862,291.8461,1.0102,,,,,,,,,,,,
wheat,Assam,Sivasagar,1999,149.3353,191.3614,1.2814,,,,,,,,,,,,
wheat,Assam,Sivasagar,1999,216.6647,277.6386,1.2814,,,,,,,,,,,,
wheat,Assam,Sivasagar,2000,54.6747,66.5073,1.2164,,,,,,,,,,,,
wheat,Assam,Sivasagar,2000,79.3253,96.4927,1.2164,,,,,,,,,,,,
wheat,Assam,Sivasagar,2001,152.1915,179.9368,1.1823,,,,,,,,,,,,
wheat,Assam,Sivasagar,2001,220.8085,261.0632,1.1823,,,,,,,,,,,,
wheat,Assam,Sivasagar,2002,100.3729,113.4296,1.1301,,,,,,,,,,,,
wheat,Assam,Sivasagar,2002,145.6271,164.5704,1.1301,,,,,,,,,,,,
wheat,Assam,Sivasagar,2003,135.8707,110.9814,0.8168,,,,,,,,,,,,
wheat,Assam,Sivasagar,2003,197.1293,161.0186,0.8168,,,,,,,,,,,,
wheat,Assam,Sivasagar,2004,122.814,131.3824,1.0698,,,,,,,,,,,,
wheat,Assam,Sivasagar,2004,178.186,190.6176,1.0698,,,,,,,,,,,,
wheat,Assam,Sivasagar,2005,12.6486,13.4647,1.0645,,,,,,,,,,,,
wheat,Assam,Sivasagar,2005,18.3514,19.5353,1.0645,,,,,,,,,,,,
wheat,Assam,Sivasagar,2006,42.8421,38.7619,0.9048,,,,,,,,,,,,
wheat,Assam,Sivasagar,2006,62.1579,56.2381,0.9048,,,,,,,,,,,,
wheat,Assam,Sivasagar,2007,47.3303,59.5709,1.2586,,,,,,,,,,,,
wheat,Assam,Sivasagar,2007,68.6697,86.4291,1.2586,,,,,,,,,,,,
wheat,Assam,Sivasagar,2008,34.6817,37.5378,1.0824,,,,,,,,,,,,
wheat,Assam,Sivasagar,2008,50.3183,54.4622,1.0824,,,,,,,,,,,,
wheat,Assam,Sivasagar,2009,34.2737,37.1298,1.0833,,,,,,,,,,,,
wheat,Assam,Sivasagar,2009,49.7263,53.8702,1.0833,,,,,,,,,,,,
wheat,Assam,Sivasagar,2010,26.5213,33.0496,1.2462,,,,,,,,,,,,
wheat,Assam,Sivasagar,2010,38.4787,47.9504,1.2462,,,,,,,,,,,,
wheat,Assam,Sivasagar,2011,7.3444,8.9764,1.2222,,,,,,,,,,,,
wheat,Assam,Sivasagar,2011,10.6556,13.0236,1.2222,,,,,,,,,,,,
wheat,Assam,Sivasagar,2012,3.6722,4.8962,1.3333,,,,,,,,,,,,
wheat,Assam,Sivasagar,2012,5.3278,7.1038,1.3333,,,,,,,,,,,,
wheat,Assam,Sivasagar,2013,3.2642,4.0802,1.25,,,,,,,,,,,,
wheat,Assam,Sivasagar,2013,4.7358,5.9198,1.25,,,,,,,,,,,,
wheat,Assam,Sivasagar,2014,4.0802,4.8962,1.2,,,,,,,,,,,,
wheat,Assam,Sivasagar,2014,5.9198,7.1038,1.2,,,,,,,,,,,,
wheat,Assam,Sivasagar,2015,3.2642,3.6722,1.125,,,,,,,,,,,,
wheat,Assam,Sivasagar,2015,4.7358,5.3278,1.125,,,,,,,,,,,,
wheat,Assam,Sivasagar,2016,1.2241,1.2241,1.0,,,,,,,,,,,,
wheat,Assam,Sivasagar,2016,1.7759,1.7759,1.0,,,,,,,,,,,,
wheat,Assam,Sivasagar,2017,1.6321,2.4481,1.5,,,,,,,,,,,,
wheat,Assam,Sivasagar,2017,2.3679,3.5519,1.5,,,,,,,,,,,,
wheat,Assam,Sivasagar,2018,1.6321,2.0401,1.25,,,,,,,,,,,,
wheat,Assam,Sivasagar,2018,2.3679,2.9599,1.25,,,,,,,,,,,,
wheat,Assam,Sivasagar,2019,1.2241,1.6321,1.3333,,,,,,,,,,,,
wheat,Assam,Sivasagar,2019,1.7759,2.3679,1.3333,,,,,,,,,,,,
wheat,Assam,Sivasagar,2020,0.816,1.2241,1.5,,,,,,,,,,,,
wheat,Assam,Sivasagar,2020,1.184,1.7759,1.5,,,,,,,,,,,,
wheat,Assam,Sivasagar,2021,0.408,0.408,1.0,,,,,,,,,,,,
wheat,Assam,Sivasagar,2021,0.592,0.592,1.0,,,,,,,,,,,,
wheat,Assam,Sivasagar,2022,1.2241,1.6321,1.3333,,,,,,,,,,,,
wheat,Assam,Sivasagar,2022,1.7759,2.3679,1.3333,,,,,,,,,,,,
wheat,Assam,Sonitpur,1997,1132.8874,1181.61,1.043,,,,,,,,,,,,
wheat,Assam,Sonitpur,1997,2192.1126,2286.39,1.043,,,,,,,,,,,,
wheat,Assam,Sonitpur,1998,1308.3571,1191.4908,0.9107,,,,,,,,,,,,
wheat,Assam,Sonitpur,1998,2531.6429,2305.5092,0.9107,,,,,,,,,,,,
wheat,Assam,Sonitpur,1999,1219.7704,1996.2668,1.6366,,,,,,,,,,,,
wheat,Assam,Sonitpur,1999,2360.2296,3862.7332,1.6366,,,,,,,,,,,,
wheat,Assam,Sonitpur,2000,1257.2494,1391.833,1.107,,,,,,,,,,,,
wheat,Assam,Sonitpur,2000,2432.7506,2693.167,1.107,,,,,,,,,,,,
wheat,Assam,Sonitpur,2001,1250.4351,1694.0499,1.3548,,,,,,,,,,,,
wheat,Assam,Sonitpur,2001,2419.5649,3277.9501,1.3548,,,,,,,,,,,,
wheat,Assam,Sonitpur,2002,1280.4182,1680.0805,1.3121,,,,,,,,,,,,
wheat,Assam,Sonitpur,2002,2477.5818,3250.9195,1.3121,,,,,,,,,,,,
wheat,Assam,Sonitpur,2003,1333.911,1413.2983,1.0595,,,,,,,,,,,,
wheat,Assam,Sonitpur,2003,2581.089,2734.7017,1.0595,,,,,,,,,,,,
wheat,Assam,Sonitpur,2004,1152.3083,984.3343,0.8542,,,,,,,,,,,,
wheat,Assam,Sonitpur,2004,2229.6917,1904.6657,0.8542,,,,,,,,,,,,
wheat,Assam,Sonitpur,2005,1094.3862,1038.5085,0.9489,,,,,,,,,,,,
wheat,Assam,Sonitpur,2005,2117.6138,2009.4915,0.9489,,,,,,,,,,,,
wheat,Assam,Sonitpur,2006,1360.487,1244.3021,0.9146,,,,,,,,,,,,
wheat,Assam,Sonitpur,2006,2632.513,2407.6979,0.9146,,,,,,,,,,,,
wheat,Assam,Sonitpur,2007,1645.3272,2306.3201,1.4017,,,,,,,,,,,,
wheat,Assam,Sonitpur,2007,3183.6728,4462.6799,1.4017,,,,,,,,,,,,
wheat,Assam,Sonitpur,2008,1446.6886,1891.6663,1.3076,,,,,,,,,,,,
wheat,Assam,Sonitpur,2008,2799.3114,3660.3337,1.3076,,,,,,,,,,,,
wheat,Assam,Sonitpur,2009,1642.9422,1858.276,1.1311,,,,,,,,,,,,
wheat,Assam,Sonitpur,2009,3179.0578,3595.724,1.1311,,,,,,,,,,,,
wheat,Assam,Sonitpur,2010,677.6881,671.2145,0.9904,,,,,,,,,,,,
wheat,Assam,Sonitpur,2010,1311.3119,1298.7855,0.9904,,,,,,,,,,,,
wheat,Assam,Sonitpur,2011,382.2856,392.5071,1.0267,,,,,,,,,,,,
wheat,Assam,Sonitpur,2011,739.7144,759.4929,1.0267,,,,,,,,,,,,
wheat,Assam,Sonitpur,2012,283.1367,334.5851,1.1817,,,,,,,,,,,,
wheat,Assam,Sonitpur,2012,547.8633,647.4149,1.1817,,,,,,,,,,,,
wheat,Assam,Sonitpur,2013,160.8189,225.896,1.4047,,,,,,,,,,,,
wheat,Assam,Sonitpur,2013,311.1811,437.104,1.4047,,,,,,,,,,,,
wheat,Assam,Sonitpur,2014,136.2872,158.4339,1.1625,,,,,,,,,,,,
wheat,Assam,Sonitpur,2014,263.7128,306.5661,1.1625,,,,,,,,,,,,
wheat,Assam,Sonitpur,2015,134.5836,181.6027,1.3494,,,,,,,,,,,,
wheat,Assam,Sonitpur,2015,260.4164,351.3973,1.3494,,,,,,,,,,,,
wheat,Assam,Sonitpur,2016,123.3399,154.0045,1.2486,,,,,,,,,,,,
wheat,Assam,Sonitpur,2016,238.6601,297.9955,1.2486,,,,,,,,,,,,
wheat,Assam,Sonitpur,2017,116.5256,139.6944,1.1988,,,,,,,,,,,,
wheat,Assam,Sonitpur,2017,225.4744,270.3056,1.1988,,,,,,,,,,,,
wheat,Assam,Sonitpur,2018,120.2735,132.5393,1.102,,,,,,,,,,,,
wheat,Assam,Sonitpur,2018,232.7265,256.4607,1.102,,,,,,,,,,,,
wheat,Assam,Sonitpur,2019,104.6004,158.0932,1.5114,,,,,,,,,,,,
wheat,Assam,Sonitpur,2019,202.3996,305.9068,1.5114,,,,,,,,,,,,
wheat,Assam,Sonitpur,2020,73.2544,71.5508,0.9767,,,,,,,,,,,,
wheat,Assam,Sonitpur,2020,141.7456,138.4492,0.9767,,,,,,,,,,,,
wheat,Assam,Sonitpur,2021,99.1489,105.9633,1.0687,,,,,,,,,,,,
wheat,Assam,Sonitpur,2021,191.8511,205.0367,1.0687,,,,,,,,,,,,
wheat,Assam,Sonitpur,2022,124.7028,138.3315,1.1093,,,,,,,,,,,,
wheat,Assam,Sonitpur,2022,241.2972,267.6685,1.1093,,,,,,,,,,,,
wheat,Assam,Tinsukia,1997,630.0,819.0,1.3,,,,,,,,,,,,
wheat,Assam,Tinsukia,1998,350.0,335.0,0.9571,,,,,,,,,,,,
wheat,Assam,Tinsukia,1999,276.0,352.0,1.2754,,,,,,,,,,,,
wheat,Assam,Tinsukia,2000,193.0,235.0,1.2176,,,,,,,,,,,,
wheat,Assam,Tinsukia,2001,505.0,596.0,1.1802,,,,,,,,,,,,
wheat,Assam,Tinsukia,2002,112.0,126.0,1.125,,,,,,,,,,,,
wheat,Assam,Tinsukia,2003,137.0,143.0,1.0438,,,,,,,,,,,,
wheat,Assam,Tinsukia,2004,119.0,127.0,1.0672,,,,,,,,,,,,
wheat,Assam,Tinsukia,2005,110.0,119.0,1.0818,,,,,,,,,,,,
wheat,Assam,Tinsukia,2006,280.0,317.0,1.1321,,,,,,,,,,,,
wheat,Assam,Tinsukia,2007,310.0,392.0,1.2645,,,,,,,,,,,,
wheat,Assam,Tinsukia,2008,49.0,53.0,1.0816,,,,,,,,,,,,
wheat,Assam,Tinsukia,2009,102.0,111.0,1.0882,,,,,,,,,,,,
wheat,Assam,Tinsukia,2010,52.0,65.0,1.25,,,,,,,,,,,,
wheat,Assam,Tinsukia,2011,34.0,41.0,1.2059,,,,,,,,,,,,
wheat,Assam,Tinsukia,2012,35.0,45.0,1.2857,,,,,,,,,,,,
wheat,Assam,Tinsukia,2013,27.0,35.0,1.2963,,,,,,,,,,,,
wheat,Assam,Tinsukia,2014,20.0,24.0,1.2,,,,,,,,,,,,
wheat,Assam,Tinsukia,2015,7.0,9.0,1.2857,,,,,,,,,,,,
wheat,Assam,Tinsukia,2016,6.0,8.0,1.3333,,,,,,,,,,,,
wheat,Assam,Tinsukia,2017,12.0,17.0,1.4167,,,,,,,,,,,,
wheat,Assam,Tinsukia,2018,15.0,21.0,1.4,,,,,,,,,,,,
wheat,Assam,Tinsukia,2019,41.0,52.0,1.2683,,,,,,,,,,,,
wheat,Assam,Tinsukia,2020,7.0,10.0,1.4286,,,,,,,,,,,,
wheat,Assam,Tinsukia,2021,276.0,345.0,1.25,,,,,,,,,,,,
wheat,Assam,Tinsukia,2022,218.0,285.0,1.3073,,,,,,,,,,,,
