Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
tobacco,Gujarat,Botad,2021,8.6093,21.2509,2.4684,1.0898,2.2886,2.1,,,,,,
tobacco,Gujarat,Botad,2022,4.1412,10.244,2.4737,0.9808,1.8526,1.8889,,,,,,
tobacco,Gujarat,Dahod,2014,,,,48.3941,88.3007,1.8246,,,,,,
tobacco,Gujarat,Dahod,2015,0.2978,0.4467,1.5,119.124,206.829,1.7362,,,,,,
tobacco,Gujarat,Dahod,2016,240.0349,798.8753,3.3282,,,,,,,,,
tobacco,Gujarat,Dahod,2017,10.4234,36.3328,3.4857,,,,,,,,,
tobacco,Gujarat,Dahod,2018,,,,198.6393,367.3486,1.8493,,,,,,
tobacco,Gujarat,Dahod,2019,10.4234,26.8029,2.5714,91.2788,179.4305,1.9657,,,,,,
tobacco,Gujarat,Dahod,2020,18.4642,44.8204,2.4274,190.5984,391.4712,2.0539,,,,,,
tobacco,Gujarat,Dahod,2021,122.1021,300.937,2.4646,122.1021,463.6902,3.7976,,,,,,
tobacco,Gujarat,Dahod,2022,130.4408,323.8684,2.4829,11.3168,18.6131,1.6447,,,,,,
tobacco,Gujarat,Gandhinagar,1998,,,,,,,,,,319.011,783.8556,2.4571
tobacco,Gujarat,Gandhinagar,1999,,,,,,,,,,255.2088,720.0534,2.8214
tobacco,Gujarat,Gandhinagar,2000,,,,,,,,,,191.4066,328.1256,1.7143
tobacco,Gujarat,Gandhinagar,2001,,,,,,,,,,264.3234,446.6154,1.6897
tobacco,Gujarat,Gandhinagar,2002,,,,,,,,,,145.8336,246.0942,1.6875
tobacco,Gujarat,Gandhinagar,2003,,,,,,,,,,63.8022,118.4898,1.8571
tobacco,Gujarat,Gandhinagar,2004,,,,,,,,,,82.0314,118.4898,1.4444
tobacco,Gujarat,Gandhinagar,2005,,,,,,,,,,27.3438,45.573,1.6667
tobacco,Gujarat,Gandhinagar,2006,,,,,,,,,,218.2292,427.3438,1.9582
tobacco,Gujarat,Gandhinagar,2007,,,,,,,,,,45.573,91.146,2.0
tobacco,Gujarat,Gandhinagar,2008,,,,254.9482,318.7504,1.2503,,,,,,
tobacco,Gujarat,Gandhinagar,2009,9.1146,18.2292,2.0,9.1146,18.2292,2.0,,,,,,
tobacco,Gujarat,Gandhinagar,2010,1973.6986,3729.168,1.8894,145.573,282.0314,1.9374,,,,,,
tobacco,Gujarat,Gandhinagar,2011,3356.5118,5047.3972,1.5038,9.1146,9.1146,1.0,,,,,,
tobacco,Gujarat,Gandhinagar,2012,1757.2936,3021.8776,1.7196,36.4584,54.6876,1.5,,,,,,
tobacco,Gujarat,Gandhinagar,2013,1807.3117,2804.6066,1.5518,38.875,75.5652,1.9438,,,,,,
tobacco,Gujarat,Gandhinagar,2014,2149.3459,3355.7976,1.5613,36.2188,65.9766,1.8216,,,,,,
tobacco,Gujarat,Gandhinagar,2015,6190.4481,10746.5022,1.736,28.9662,57.8412,1.9969,,,,,,
tobacco,Gujarat,Gandhinagar,2016,4388.3408,14604.6949,3.3281,,,,,,,,,
tobacco,Gujarat,Gandhinagar,2017,4902.0336,17074.6516,3.4832,,,,,,,,,
tobacco,Gujarat,Gandhinagar,2018,4579.5542,11121.8421,2.4286,6.3802,11.7578,1.8429,,,,,,
tobacco,Gujarat,Gandhinagar,2019,5023.5652,13983.6838,2.7836,4.5573,8.9323,1.96,,,,,,
tobacco,Gujarat,Gandhinagar,2020,6540.4249,16874.9581,2.5801,0.7292,1.4583,2.0,,,,,,
tobacco,Gujarat,Gandhinagar,2021,6328.2791,17670.3801,2.7923,,,,,,,,,
tobacco,Gujarat,Gandhinagar,2022,6280.8203,16349.1067,2.603,,,,,,,,,
tobacco,Gujarat,Gir Somnath,2015,,,,1674.1413,3337.9802,1.9938,,,,,,
tobacco,Gujarat,Jamnagar,2015,100.0,174.0,1.74,,,,,,,,,
tobacco,Gujarat,Jamnagar,2021,1.0,2.0,2.0,,,,,,,,,
tobacco,Gujarat,Junagadh,2015,,,,10025.8587,19990.0198,1.9938,,,,,,
tobacco,Gujarat,Kachchh,2014,,,,890.0,1624.0,1.8247,,,,,,
tobacco,Gujarat,Kheda,1997,,,,,,,,,,65126.0064,117517.4,1.8045
tobacco,Gujarat,Kheda,1998,,,,,,,,,,62391.056,119141.2768,1.9096
tobacco,Gujarat,Kheda,1999,,,,,,,,,,67091.752,130764.816,1.949
tobacco,Gujarat,Kheda,2000,,,,,,,,,,56066.4832,101620.5008,1.8125
tobacco,Gujarat,Kheda,2001,,,,,,,,,,55468.2128,106150.2624,1.9137
tobacco,Gujarat,Kheda,2002,,,,,,,,,,40511.4528,74612.8656,1.8418
tobacco,Gujarat,Kheda,2003,,,,,,,,,,17520.776,31024.5936,1.7707
tobacco,Gujarat,Kheda,2004,,,,,,,,,,26067.496,41195.1904,1.5803
tobacco,Gujarat,Kheda,2005,,,,,,,,,,22563.3408,33332.208,1.4773
tobacco,Gujarat,Kheda,2006,,,,,,,,,,17691.7104,34956.0848,1.9758
tobacco,Gujarat,Kheda,2007,,,,,,,,,,17264.3744,32990.3392,1.9109
tobacco,Gujarat,Kheda,2008,,,,19230.12,25725.6272,1.3378,,,,,,
tobacco,Gujarat,Kheda,2009,30255.3888,45895.8864,1.5169,30255.3888,45895.8864,1.5169,,,,,,
tobacco,Gujarat,Kheda,2010,9828.728,20341.1936,2.0696,22306.9392,37349.1664,1.6743,,,,,,
tobacco,Gujarat,Kheda,2011,11709.0064,20426.6608,1.7445,29058.848,52220.4592,1.7971,,,,,,
tobacco,Gujarat,Kheda,2012,7264.712,10256.064,1.4118,28631.512,48203.5008,1.6836,,,,,,
tobacco,Gujarat,Kheda,2013,7480.0893,13267.9281,1.7738,20008.7262,41057.5882,2.052,,,,,,
tobacco,Gujarat,Kheda,2014,23574.4178,44036.9748,1.868,28014.4388,52330.7119,1.868,,,,,,
tobacco,Gujarat,Kheda,2015,32924.5295,55526.3305,1.6865,26064.932,43957.4903,1.6865,,,,,,
tobacco,Gujarat,Kheda,2016,27051.2235,90026.8751,3.328,25123.9381,51154.6832,2.0361,,,,,,
tobacco,Gujarat,Kheda,2017,21889.8593,76246.9985,3.4832,31494.6632,59321.0742,1.8835,,,,,,
tobacco,Gujarat,Kheda,2018,27082.8463,37021.827,1.367,35901.352,70071.1386,1.9518,,,,,,
tobacco,Gujarat,Kheda,2019,19908.7296,45717.26,2.2963,26211.9356,53433.2388,2.0385,,,,,,
tobacco,Gujarat,Kheda,2020,24046.1967,56138.2756,2.3346,27503.345,59468.9324,2.1622,,,,,,
tobacco,Gujarat,Kheda,2021,25929.0391,57835.6542,2.2305,31253.6457,68853.231,2.203,,,,,,
tobacco,Gujarat,Kheda,2022,24300.889,55114.3786,2.268,30303.2504,56654.4975,1.8696,,,,,,
tobacco,Gujarat,Mahesana,1998,,,,,,,,,,3180.989,7816.1444,2.4571
tobacco,Gujarat,Mahesana,1999,,,,,,,,,,2544.7912,7179.9466,2.8214
tobacco,Gujarat,Mahesana,2000,,,,,,,,,,1908.5934,3271.8744,1.7143
tobacco,Gujarat,Mahesana,2001,,,,,,,,,,2635.6766,4453.3846,1.6897
tobacco,Gujarat,Mahesana,2002,,,,,,,,,,1454.1664,2453.9058,1.6875
tobacco,Gujarat,Mahesana,2003,,,,,,,,,,636.1978,1181.5102,1.8571
tobacco,Gujarat,Mahesana,2004,,,,,,,,,,824.9145,1195.402,1.4491
tobacco,Gujarat,Mahesana,2005,,,,,,,,,,279.6021,461.3729,1.6501
tobacco,Gujarat,Mahesana,2006,,,,,,,,,,181.7708,272.6562,1.5
tobacco,Gujarat,Mahesana,2007,,,,,,,,,,461.3729,915.7999,1.9849
tobacco,Gujarat,Mahesana,2008,,,,1558.9436,2202.0873,1.4126,,,,,,
tobacco,Gujarat,Mahesana,2009,90.8854,181.7708,2.0,90.8854,181.7708,2.0,,,,,,
tobacco,Gujarat,Mahesana,2010,3767.9768,7354.1828,1.9518,454.427,817.9686,1.8,,,,,,
tobacco,Gujarat,Mahesana,2011,7585.1636,7515.1159,0.9908,90.8854,90.8854,1.0,,,,,,
tobacco,Gujarat,Mahesana,2012,10549.6523,14185.0683,1.3446,363.5416,545.3124,1.5,,,,,,
tobacco,Gujarat,Mahesana,2013,9938.9989,13179.0269,1.326,218.125,424.4348,1.9458,,,,,,
tobacco,Gujarat,Mahesana,2014,11870.5738,18531.5483,1.5611,141.7812,259.0234,1.8269,,,,,,
tobacco,Gujarat,Mahesana,2015,15101.9959,26216.9342,1.736,280.1577,559.0593,1.9955,,,,,,
tobacco,Gujarat,Mahesana,2016,12231.5301,40706.9394,3.328,,,,,,,,,
tobacco,Gujarat,Mahesana,2017,13145.4899,45788.3056,3.4832,,,,,,,,,
tobacco,Gujarat,Mahesana,2018,11646.9816,19799.9034,1.7,63.6198,117.2422,1.8429,,,,,,
tobacco,Gujarat,Mahesana,2019,14958.3451,51737.3246,3.4588,45.4427,89.0677,1.96,,,,,,
tobacco,Gujarat,Mahesana,2020,16556.0363,55993.6197,3.3821,7.2708,14.5417,2.0,,,,,,
tobacco,Gujarat,Mahesana,2021,16745.4428,57144.9681,3.4126,,,,,,,,,
tobacco,Gujarat,Mahesana,2022,14764.6366,43241.9741,2.9288,,,,,,,,,
tobacco,Gujarat,Mahisagar,1997,,,,,,,,,,11073.9936,19982.6,1.8045
tobacco,Gujarat,Mahisagar,1998,,,,,,,,,,10608.944,20258.7232,1.9096
tobacco,Gujarat,Mahisagar,1999,,,,,,,,,,11408.248,22235.184,1.949
tobacco,Gujarat,Mahisagar,2000,,,,,,,,,,9533.5168,17279.4992,1.8125
tobacco,Gujarat,Mahisagar,2001,,,,,,,,,,9431.7872,18049.7376,1.9137
tobacco,Gujarat,Mahisagar,2002,,,,,,,,,,6888.5472,12687.1344,1.8418
tobacco,Gujarat,Mahisagar,2003,,,,,,,,,,2979.224,5275.4064,1.7707
tobacco,Gujarat,Mahisagar,2004,,,,,,,,,,4432.504,7004.8096,1.5803
tobacco,Gujarat,Mahisagar,2005,,,,,,,,,,3836.6592,5667.792,1.4773
tobacco,Gujarat,Mahisagar,2006,,,,,,,,,,3008.2896,5943.9152,1.9758
tobacco,Gujarat,Mahisagar,2007,,,,,,,,,,2935.6256,5609.6608,1.9109
tobacco,Gujarat,Mahisagar,2008,,,,3269.88,4374.3728,1.3378,,,,,,
tobacco,Gujarat,Mahisagar,2009,5144.6112,7804.1136,1.5169,5144.6112,7804.1136,1.5169,,,,,,
tobacco,Gujarat,Mahisagar,2010,1671.272,3458.8064,2.0696,3793.0608,6350.8336,1.6743,,,,,,
tobacco,Gujarat,Mahisagar,2011,1990.9936,3473.3392,1.7445,4941.152,8879.5408,1.7971,,,,,,
tobacco,Gujarat,Mahisagar,2012,1235.288,1743.936,1.4118,4868.488,8196.4992,1.6836,,,,,,
tobacco,Gujarat,Mahisagar,2013,1271.9107,2256.0719,1.7738,3402.2738,6981.4118,2.052,,,,,,
tobacco,Gujarat,Mahisagar,2014,4008.5822,7488.0252,1.868,5040.1671,9402.9874,1.8656,,,,,,
tobacco,Gujarat,Mahisagar,2015,5600.1727,9444.2228,1.6864,5112.944,8656.6807,1.6931,,,,,,
tobacco,Gujarat,Mahisagar,2016,5971.7417,19874.2496,3.328,4272.0619,8698.3168,2.0361,,,,,,
tobacco,Gujarat,Mahisagar,2017,3781.7174,13172.6687,3.4833,5355.3368,10086.9258,1.8835,,,,,,
tobacco,Gujarat,Mahisagar,2018,4605.1537,6295.173,1.367,7240.0087,14014.5128,1.9357,,,,,,
tobacco,Gujarat,Mahisagar,2019,3444.8471,7926.9371,2.3011,4978.7857,10111.3307,2.0309,,,,,,
tobacco,Gujarat,Mahisagar,2020,4194.3391,9801.9039,2.3369,5766.0566,12349.5963,2.1418,,,,,,
tobacco,Gujarat,Mahisagar,2021,5106.8588,11554.4088,2.2625,6012.2522,14358.0788,2.3881,,,,,,
tobacco,Gujarat,Mahisagar,2022,4877.6702,11222.753,2.3008,5217.4328,9739.8893,1.8668,,,,,,
tobacco,Gujarat,Panch Mahals,1997,,,,,,,,,,800.0,1400.0,1.75
tobacco,Gujarat,Panch Mahals,1998,,,,,,,,,,700.0,1300.0,1.8571
tobacco,Gujarat,Panch Mahals,1999,,,,,,,,,,700.0,1200.0,1.7143
tobacco,Gujarat,Panch Mahals,2000,,,,,,,,,,100.0,200.0,2.0
tobacco,Gujarat,Panch Mahals,2001,,,,,,,,,,100.0,200.0,2.0
tobacco,Gujarat,Panch Mahals,2002,,,,,,,,,,100.0,100.0,1.0
tobacco,Gujarat,Panch Mahals,2003,,,,,,,,,,200.0,400.0,2.0
tobacco,Gujarat,Panch Mahals,2004,,,,,,,,,,300.0,500.0,1.6667
tobacco,Gujarat,Panch Mahals,2005,,,,,,,,,,500.0,800.0,1.6
tobacco,Gujarat,Panch Mahals,2006,,,,,,,,,,1400.0,2300.0,1.6429
tobacco,Gujarat,Panch Mahals,2007,,,,,,,,,,300.0,500.0,1.6667
tobacco,Gujarat,Panch Mahals,2008,,,,400.0,600.0,1.5,,,,,,
tobacco,Gujarat,Panch Mahals,2009,800.0,1300.0,1.625,800.0,1300.0,1.625,,,,,,
tobacco,Gujarat,Panch Mahals,2010,,,,600.0,1000.0,1.6667,,,,,,
tobacco,Gujarat,Panch Mahals,2011,,,,500.0,900.0,1.8,,,,,,
tobacco,Gujarat,Panch Mahals,2012,100.0,,,,,,,,,,,
tobacco,Gujarat,Panch Mahals,2013,,,,5.0,10.0,2.0,,,,,,
tobacco,Gujarat,Panch Mahals,2014,,,,17.0,31.0,1.8235,,,,,,
tobacco,Gujarat,Panch Mahals,2015,,,,945.0,1884.0,1.9937,,,,,,
tobacco,Gujarat,Panch Mahals,2016,,,,76.0,149.0,1.9605,,,,,,
tobacco,Gujarat,Panch Mahals,2017,71.0,247.0,3.4789,460.0,854.0,1.8565,,,,,,
tobacco,Gujarat,Panch Mahals,2018,,,,105.0,194.0,1.8476,,,,,,
tobacco,Gujarat,Panch Mahals,2019,158.0,406.0,2.5696,245.0,482.0,1.9673,,,,,,
tobacco,Gujarat,Panch Mahals,2020,1068.0,2588.0,2.4232,160.0,329.0,2.0562,,,,,,
tobacco,Gujarat,Panch Mahals,2021,112.0,276.0,2.4643,703.0,1469.0,2.0896,,,,,,
tobacco,Gujarat,Panch Mahals,2022,472.0,1172.0,2.4831,1344.0,2554.0,1.9003,,,,,,
tobacco,Gujarat,Patan,2004,,,,,,,,,,93.0541,186.1082,2.0
tobacco,Gujarat,Patan,2005,,,,,,,,,,93.0541,93.0541,1.0
tobacco,Gujarat,Patan,2007,,,,,,,,,,93.0541,93.0541,1.0
tobacco,Gujarat,Patan,2008,,,,186.1082,279.1623,1.5,,,,,,
tobacco,Gujarat,Patan,2010,558.3246,1116.6492,2.0,,,,,,,,,
tobacco,Gujarat,Patan,2011,558.3246,837.4869,1.5,,,,,,,,,
tobacco,Gujarat,Patan,2012,93.0541,93.0541,1.0,,,,,,,,,
tobacco,Gujarat,Patan,2013,325.6894,544.3665,1.6714,,,,,,,,,
tobacco,Gujarat,Patan,2014,1084.0803,1692.6541,1.5614,,,,,,,,,
tobacco,Gujarat,Patan,2015,1747.556,3033.5637,1.7359,818.8761,1633.0995,1.9943,,,,,,
tobacco,Gujarat,Patan,2016,1512.1291,5032.3657,3.328,,,,,,,,,
tobacco,Gujarat,Patan,2017,1507.4764,5251.0429,3.4833,,,,,,,,,
tobacco,Gujarat,Patan,2018,1400.4642,2381.2544,1.7003,,,,,,,,,
tobacco,Gujarat,Patan,2019,3147.0897,8533.9915,2.7117,,,,,,,,,
tobacco,Gujarat,Patan,2020,3730.5389,9412.4222,2.5231,,,,,,,,,
tobacco,Gujarat,Patan,2021,4417.2781,12490.6518,2.8277,,,,,,,,,
tobacco,Gujarat,Patan,2022,6128.543,13156.9192,2.1468,,,,,,,,,
tobacco,Gujarat,Rajkot,2021,,,,26.0,54.0,2.0769,,,,,,
tobacco,Gujarat,Sabar Kantha,1997,,,,,,,,,,100.0,200.0,2.0
tobacco,Gujarat,Sabar Kantha,1998,,,,,,,,,,600.0,1100.0,1.8333
tobacco,Gujarat,Sabar Kantha,1999,,,,,,,,,,100.0,100.0,1.0
tobacco,Gujarat,Sabar Kantha,2000,,,,,,,,,,100.0,100.0,1.0
tobacco,Gujarat,Sabar Kantha,2001,,,,,,,,,,100.0,100.0,1.0
tobacco,Gujarat,Sabar Kantha,2006,,,,,,,,,,700.0,1200.0,1.7143
tobacco,Gujarat,Sabar Kantha,2009,200.0,300.0,1.5,200.0,300.0,1.5,,,,,,
tobacco,Gujarat,Sabar Kantha,2010,1600.0,3300.0,2.0625,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2011,3800.0,3700.0,0.9737,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2012,100.0,200.0,2.0,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2013,285.0,374.0,1.3123,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2014,310.0,484.0,1.5613,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2017,3648.0,12707.0,3.4833,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2018,2407.0,2888.0,1.1998,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2019,1770.0,4546.0,2.5684,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2020,2770.0,6258.0,2.2592,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2021,5033.0,10272.0,2.0409,,,,,,,,,
tobacco,Gujarat,Sabar Kantha,2022,5243.0,14438.0,2.7538,,,,,,,,,
tobacco,Gujarat,Surat,2013,,,,30.0,58.0,1.9333,,,,,,
tobacco,Gujarat,Surendranagar,2017,,,,42.0,78.0,1.8571,,,,,,
tobacco,Gujarat,Vadodara,1997,,,,,,,,,,25800.0,31400.0,1.2171
tobacco,Gujarat,Vadodara,1998,,,,,,,,,,21700.0,24600.0,1.1336
tobacco,Gujarat,Vadodara,1999,,,,,,,,,,23800.0,25700.0,1.0798
tobacco,Gujarat,Vadodara,2000,,,,,,,,,,15800.0,18800.0,1.1899
tobacco,Gujarat,Vadodara,2001,,,,,,,,,,14000.0,9800.0,0.7
tobacco,Gujarat,Vadodara,2002,,,,,,,,,,15100.0,19700.0,1.3046
tobacco,Gujarat,Vadodara,2003,,,,,,,,,,12700.0,15200.0,1.1969
tobacco,Gujarat,Vadodara,2004,,,,,,,,,,16700.0,17200.0,1.0299
tobacco,Gujarat,Vadodara,2005,,,,,,,,,,14200.0,17400.0,1.2254
tobacco,Gujarat,Vadodara,2006,,,,,,,,,,11400.0,13500.0,1.1842
tobacco,Gujarat,Vadodara,2007,,,,,,,,,,11600.0,14600.0,1.2586
tobacco,Gujarat,Vadodara,2008,,,,8100.0,8300.0,1.0247,,,,,,
tobacco,Gujarat,Vadodara,2009,12200.0,18500.0,1.5164,12200.0,18500.0,1.5164,,,,,,
tobacco,Gujarat,Vadodara,2010,,,,16400.0,26700.0,1.628,,,,,,
tobacco,Gujarat,Vadodara,2011,,,,15300.0,27000.0,1.7647,,,,,,
tobacco,Gujarat,Vadodara,2012,,,,4000.0,6800.0,1.7,,,,,,
tobacco,Gujarat,Vadodara,2013,3020.0,5415.0,1.793,6412.0,8650.0,1.349,,,,,,
tobacco,Gujarat,Vadodara,2014,260.0,341.0,1.3115,1265.0,1661.0,1.313,,,,,,
tobacco,Gujarat,Vadodara,2015,155.0,184.0,1.1871,5750.0,6829.0,1.1877,,,,,,
tobacco,Gujarat,Vadodara,2016,900.0,2995.0,3.3278,4490.0,5500.0,1.2249,,,,,,
tobacco,Gujarat,Vadodara,2017,671.0,2337.0,3.4829,4727.0,4331.0,0.9162,,,,,,
tobacco,Gujarat,Vadodara,2018,311.0,641.0,2.0611,5132.0,4097.0,0.7983,,,,,,
tobacco,Gujarat,Vadodara,2019,1165.0,2992.0,2.5682,6253.0,9872.0,1.5788,,,,,,
tobacco,Gujarat,Vadodara,2020,1064.0,2579.0,2.4239,6777.0,10954.0,1.6163,,,,,,
tobacco,Gujarat,Vadodara,2021,2312.0,5700.0,2.4654,6357.0,9514.0,1.4966,,,,,,
tobacco,Gujarat,Vadodara,2022,3493.0,5647.0,1.6167,6516.0,10506.0,1.6123,,,,,,
tobacco,Haryana,Kaithal,2011,,,,,,,,,,1.0,,
tobacco,Haryana,Panchkula,2012,,,,,,,,,,11.0,,
tobacco,Haryana,Rewari,2011,,,,,,,,,,10.0,,
tobacco,Himachal Pradesh,Chamba,1998,,,,,,,,,,46.0,5.0,0.1087
tobacco,Himachal Pradesh,Chamba,2001,,,,,,,,,,20.0,23.0,1.15
